time,raw_bytes,CHECKSUM_TRANSM_DYN_ACC2,CHECKSUM_TRANSM_DYN_ACC2_recalculated,CHECKSUM_TRANSM_DYN_ACC2_ok,all_checksums_ok,REQ_HAPTIC_COLL_ALERT_ARC,REQ_AUDIO_COLL_ALERT_ARC,REQ_VISUAL_COLL_ALERT_ARC,BLIND_SENSOR,REQUEST_TAKEOVER,TARGET_DETECTED,INTER_VEHICLE_DISTANCE,AEB_ENABLED,AUTO_BRAKING_IN_PROGRESS,ARC_STATUS,DISPLAY_INTERVEHICLE_TIME,DRIVE_AWAY_REQUEST,AUTO_BRAKING_STATUS,MDD_DECEL_CONTROL_REQ,PROCESS_COUNTER_4B_ACC2,TARGET_POSITION
167.17,00 FF 8C 00 F8 C0 DE 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,13,POS5
167.191,00 FF 8C 00 F8 C0 ED 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,14,POS5
167.21,00 FF 8C 00 F8 C0 FC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,15,POS5
167.23,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
167.25,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
167.27,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
167.291,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
167.31,00 FF 8C 00 F8 C0 47 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,4,POS5
167.33,00 FF 8C 00 F8 C0 56 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,5,POS5
167.35,00 FF 8C 00 F8 C0 65 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,6,POS5
167.37,00 FF 8C 00 F8 C0 74 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,7,POS5
167.39,00 FF 8C 00 F8 C0 83 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,8,POS5
167.41,00 FF 8C 00 F8 C0 92 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,9,POS5
167.43,00 FF 8C 00 F8 C0 A1 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,10,POS5
167.45,00 FF 8C 00 F8 C0 B0 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,11,POS5
167.47,00 FF 8C 00 F8 C0 CF 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,12,POS5
167.49,00 FF 8C 00 F8 C0 DE 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,13,POS5
167.51,00 FF 8C 00 F8 C0 ED 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,14,POS5
167.531,00 FF 8C 00 F8 C0 FC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,15,POS5
167.551,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
167.57,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
167.591,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
167.61,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
167.63,00 FF 8C 00 F8 C0 47 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,4,POS5
167.65,00 FF 8C 00 F8 C0 56 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,5,POS5
167.67,00 FF 8C 00 F8 C0 65 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,6,POS5
167.69,00 FF 8C 00 F8 C0 74 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,7,POS5
167.71,00 FF 8C 00 F8 C0 83 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,8,POS5
167.73,00 FF 8C 00 F8 C0 92 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,9,POS5
167.75,00 FF 8C 00 F8 C0 A1 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,10,POS5
167.77,00 FF 8C 00 F8 C0 B0 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,11,POS5
167.79,00 FF 8C 00 F8 C0 CF 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,12,POS5
167.811,00 FF 8C 00 F8 C0 DE 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,13,POS5
167.83,00 FF 8C 00 F8 C0 ED 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,14,POS5
167.85,00 FF 8C 00 F8 C0 FC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,15,POS5
167.87,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
167.89,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
167.911,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
167.93,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
167.95,00 FF 8C 00 F8 C0 47 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,4,POS5
167.97,00 FF 8C 00 F8 C0 56 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,5,POS5
167.99,00 FF 8C 00 F8 C0 65 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,6,POS5
168.01,00 FF 8C 00 F8 C0 74 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,7,POS5
168.03,00 FF 8C 00 F8 C0 83 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,8,POS5
168.05,00 FF 8C 00 F8 C0 92 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,9,POS5
168.07,00 FF 8C 00 F8 C0 A1 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,10,POS5
168.09,00 FF 8C 00 F8 C0 B0 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,11,POS5
168.11,00 FF 8C 00 F8 C0 CF 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,12,POS5
168.13,00 FF 8C 00 F8 C0 DE 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,13,POS5
168.15,00 FF 8C 00 F8 C0 ED 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,14,POS5
168.17,00 FF 8C 00 F8 C0 FC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,15,POS5
168.191,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
168.21,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
168.23,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
168.251,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
168.27,00 FF 8C 00 F8 C0 47 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,4,POS5
168.29,00 FF 8C 00 F8 C0 56 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,5,POS5
168.31,00 FF 8C 00 F8 C0 65 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,6,POS5
168.33,00 FF 8C 00 F8 C0 74 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,7,POS5
168.35,00 FF 8C 00 F8 C0 83 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,8,POS5
168.371,00 FF 8C 00 F8 C0 92 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,9,POS5
168.39,00 FF 8C 00 F8 C0 A1 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,10,POS5
168.411,00 FF 8C 00 F8 C0 B0 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,11,POS5
168.43,00 FF 8C 00 F8 C0 CF 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,12,POS5
168.45,00 FF 8C 00 F8 C0 DE 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,13,POS5
168.47,00 FF 8C 00 F8 C0 ED 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,14,POS5
168.49,00 FF 8C 00 F8 C0 FC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,15,POS5
168.51,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
168.53,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
168.55,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
168.571,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
168.59,00 FF 8C 00 F8 C0 47 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,4,POS5
168.611,00 FF 8C 00 F8 C0 56 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,5,POS5
168.63,00 FF 8C 00 F8 C0 65 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,6,POS5
168.65,00 FF 8C 00 F8 C0 74 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,7,POS5
168.671,00 FF 8C 00 F8 C0 83 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,8,POS5
168.69,00 FF 8C 00 F8 C0 92 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,9,POS5
168.71,00 FF 8C 00 F8 C0 A1 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,10,POS5
168.73,00 FF 8C 00 F8 C0 B0 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,11,POS5
168.75,00 FF 8C 00 F8 C0 CF 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,12,POS5
168.77,00 FF 8C 00 F8 C0 DE 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,13,POS5
168.79,00 FF 8C 00 F8 C0 ED 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,14,POS5
168.811,00 FF 8C 00 F8 C0 FC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,15,POS5
168.83,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
168.85,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
168.871,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
168.89,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
168.91,00 FF 8C 00 F8 C0 47 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,4,POS5
168.93,00 FF 8C 00 F8 C0 56 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,5,POS5
168.95,00 FF 8C 00 F8 C0 65 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,6,POS5
168.97,00 FF 8C 00 F8 C0 74 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,7,POS5
168.991,00 FF 8C 00 F8 C0 83 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,8,POS5
169.01,00 FF 8C 00 F8 C0 92 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,9,POS5
169.03,00 FF 8C 00 F8 C0 A1 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,10,POS5
169.051,00 FF 8C 00 F8 C0 B0 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,11,POS5
169.07,00 FF 8C 00 F8 C0 CF 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,12,POS5
169.09,00 FF 8C 00 F8 C0 DE 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,13,POS5
169.111,00 FF 8C 00 F8 C0 ED 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,14,POS5
169.13,00 FF 8C 00 F8 C0 FC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,15,POS5
169.15,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
169.17,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
169.19,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
169.211,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
169.23,00 FF 8C 00 F8 C0 47 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,4,POS5
169.25,00 FF 8C 00 F8 C0 56 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,5,POS5
169.27,00 FF 8C 00 F8 C0 65 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,6,POS5
169.29,00 FF 8C 00 F8 C0 74 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,7,POS5
169.31,00 FF 8C 00 F8 C0 83 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,8,POS5
169.33,00 FF 8C 00 F8 C0 92 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,9,POS5
169.351,00 FF 8C 00 F8 C0 A1 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,10,POS5
169.37,00 FF 8C 00 F8 C0 B0 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,11,POS5
169.39,00 FF 8C 00 F8 C0 CF 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,12,POS5
169.411,00 FF 8C 00 F8 C0 DE 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,13,POS5
169.43,00 FF 8C 00 F8 C0 ED 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,14,POS5
169.45,00 FF 8C 00 F8 C0 FC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,15,POS5
169.47,00 FF 8C 00 F8 C0 0B 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,0,POS5
169.49,00 FF 8C 00 F8 C0 1A 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,1,POS5
169.51,00 FF 8C 00 F8 C0 29 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,2,POS5
169.53,00 FF 8C 00 F8 C0 38 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,3,POS5
169.551,00 FF 8C 00 F8 C0 47 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,4,POS5
169.57,00 FF 8C 00 F8 C0 56 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,5,POS5
169.591,00 FF 8C 00 F8 C0 65 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,active,6.2,No drive away required,active,no UCF control request,6,POS5
