time,raw_bytes,CHECKSUM,CHECKSUM_recalculated,CHECKSUM_ok,all_checksums_ok,ANGLE,RATE,RATE_SIGN,COUNTER,RATE_ALT
108.57,FF EC 00 07 41 00 30,4,8,False,False,-2.0,0,0,1,0
108.6,FF EC 00 07 14 00 30,1,5,False,False,-2.0,0,0,4,0
108.611,FF EC 00 07 05 00 30,0,4,False,False,-2.0,0,0,5,0
108.64,FF EC 00 87 58 00 30,5,9,False,False,-2.0,0,1,8,0
108.65,FF EC 00 07 C9 00 30,12,0,False,False,-2.0,0,0,9,0
108.67,FF EC 01 07 FB 01 30,15,12,False,False,-2.0,1,0,11,1
108.68,FF EC 00 07 9C 00 30,9,13,False,False,-2.0,0,0,12,0
108.69,FF EC 00 07 8D 00 30,8,12,False,False,-2.0,0,0,13,0
108.72,FF ED 00 07 40 00 30,4,8,False,False,-1.9000000000000001,0,0,0,0
108.73,FF ED 00 07 51 00 30,5,7,False,False,-1.9000000000000001,0,0,1,0
108.75,FF ED 00 07 73 00 30,7,5,False,False,-1.9000000000000001,0,0,3,0
108.76,FF ED 00 87 84 00 30,8,12,False,False,-1.9000000000000001,0,1,4,0
108.771,FF ED 00 07 15 00 30,1,3,False,False,-1.9000000000000001,0,0,5,0
108.79,FF ED 00 07 37 00 30,3,1,False,False,-1.9000000000000001,0,0,7,0
108.801,FF ED 00 07 C8 00 30,12,0,False,False,-1.9000000000000001,0,0,8,0
108.81,FF ED 00 87 59 00 30,5,7,False,False,-1.9000000000000001,0,1,9,0
108.83,FF ED 01 07 EB 01 30,14,11,False,False,-1.9000000000000001,1,0,11,1
108.84,FF ED 00 07 8C 00 30,8,12,False,False,-1.9000000000000001,0,0,12,0
108.85,FF ED 00 87 1D 00 30,1,3,False,False,-1.9000000000000001,0,1,13,0
108.87,FF ED 00 07 BF 00 30,11,9,False,False,-1.9000000000000001,0,0,15,0
108.88,FF ED 00 87 C0 00 30,12,0,False,False,-1.9000000000000001,0,1,0,0
108.89,FF ED 00 87 D1 00 30,13,15,False,False,-1.9000000000000001,0,1,1,0
108.91,FF ED 00 07 73 00 30,7,5,False,False,-1.9000000000000001,0,0,3,0
108.92,FF ED 00 07 04 00 30,0,4,False,False,-1.9000000000000001,0,0,4,0
108.931,FF ED 00 07 15 00 30,1,3,False,False,-1.9000000000000001,0,0,5,0
108.94,FF ED 01 07 36 01 30,3,0,False,False,-1.9000000000000001,1,0,6,1
108.951,FF ED 00 07 37 00 30,3,1,False,False,-1.9000000000000001,0,0,7,0
108.96,FF ED 00 87 48 00 30,4,8,False,False,-1.9000000000000001,0,1,8,0
108.97,FF ED 00 07 D9 00 30,13,15,False,False,-1.9000000000000001,0,0,9,0
108.99,FF ED 00 07 FB 00 30,15,13,False,False,-1.9000000000000001,0,0,11,0
109.03,FF EE 01 07 9F 01 30,9,6,False,False,-1.8,1,0,15,1
109.04,FF EE 01 07 60 01 30,6,5,False,False,-1.8,1,0,0,1
109.05,FF EF 01 07 61 01 30,6,3,False,False,-1.7000000000000002,1,0,1,1
109.061,FF EF 01 07 52 01 30,5,2,False,False,-1.7000000000000002,1,0,2,1
109.07,FF F0 00 07 B3 00 30,11,1,False,False,-1.6,0,0,3,0
109.08,FF F0 00 07 C4 00 30,12,0,False,False,-1.6,0,0,4,0
109.09,FF F0 01 07 C5 01 30,12,13,False,False,-1.6,1,0,5,1
109.1,FF F0 01 07 F6 01 30,15,12,False,False,-1.6,1,0,6,1
109.11,FF F0 00 07 F7 00 30,15,13,False,False,-1.6,0,0,7,0
109.121,FF F1 00 87 98 00 30,9,3,False,False,-1.5,0,1,8,0
109.13,FF F1 00 07 09 00 30,0,10,False,False,-1.5,0,0,9,0
109.141,FF F1 00 87 BA 00 30,11,1,False,False,-1.5,0,1,10,0
109.15,FF F1 00 07 2B 00 30,2,8,False,False,-1.5,0,0,11,0
109.16,FF F1 01 07 4C 01 30,4,5,False,False,-1.5,1,0,12,1
109.171,FF F1 01 07 5D 01 30,5,4,False,False,-1.5,1,0,13,1
109.18,FF F1 00 07 7E 00 30,7,5,False,False,-1.5,0,0,14,0
109.19,FF F1 00 07 6F 00 30,6,4,False,False,-1.5,0,0,15,0
109.2,FF F1 00 07 90 00 30,9,3,False,False,-1.5,0,0,0,0
109.21,FF F1 00 87 01 00 30,0,10,False,False,-1.5,0,1,1,0
109.22,FF F2 00 07 82 00 30,8,0,False,False,-1.4000000000000001,0,0,2,0
109.231,FF F2 01 07 83 01 30,8,13,False,False,-1.4000000000000001,1,0,3,1
109.25,FF F2 00 07 F5 00 30,15,13,False,False,-1.4000000000000001,0,0,5,0
109.27,FF F2 00 87 57 00 30,5,3,False,False,-1.4000000000000001,0,1,7,0
109.281,FF F2 01 07 38 01 30,3,8,False,False,-1.4000000000000001,1,0,8,1
109.29,FF F2 00 07 39 00 30,3,9,False,False,-1.4000000000000001,0,0,9,0
109.3,FF F2 00 87 8A 00 30,8,0,False,False,-1.4000000000000001,0,1,10,0
109.31,FF F2 00 07 1B 00 30,1,7,False,False,-1.4000000000000001,0,0,11,0
109.32,FF F2 01 87 FC 01 30,15,12,False,False,-1.4000000000000001,1,1,12,1
109.331,FF F3 00 07 6D 00 30,6,4,False,False,-1.3,0,0,13,0
109.34,FF F3 00 87 DE 00 30,13,11,False,False,-1.3,0,1,14,0
109.35,FF F3 00 07 4F 00 30,4,2,False,False,-1.3,0,0,15,0
109.36,FF F3 00 07 B0 00 30,11,1,False,False,-1.3,0,0,0,0
109.37,FF F3 00 87 21 00 30,2,8,False,False,-1.3,0,1,1,0
109.38,FF F3 00 87 12 00 30,1,7,False,False,-1.3,0,1,2,0
109.39,FF F3 00 07 83 00 30,8,14,False,False,-1.3,0,0,3,0
109.4,FF F3 01 07 E4 01 30,14,11,False,False,-1.3,1,0,4,1
109.41,FF F3 00 07 E5 00 30,14,12,False,False,-1.3,0,0,5,0
109.42,FF F3 00 07 D6 00 30,13,11,False,False,-1.3,0,0,6,0
109.43,FF F3 00 87 47 00 30,4,2,False,False,-1.3,0,1,7,0
109.44,FF F3 00 07 38 00 30,3,9,False,False,-1.3,0,0,8,0
109.45,FF F3 00 07 29 00 30,2,8,False,False,-1.3,0,0,9,0
109.461,FF F3 01 07 0A 01 30,0,5,False,False,-1.3,1,0,10,1
109.47,FF F3 00 07 0B 00 30,0,6,False,False,-1.3,0,0,11,0
109.48,FF F3 00 87 FC 00 30,15,13,False,False,-1.3,0,1,12,0
109.491,FF F3 00 07 6D 00 30,6,4,False,False,-1.3,0,0,13,0
109.5,FF F3 01 07 4E 01 30,4,1,False,False,-1.3,1,0,14,1
109.51,FF F4 01 07 2F 01 30,2,15,False,False,-1.2000000000000002,1,0,15,1
109.52,FF F4 00 87 40 00 30,4,8,False,False,-1.2000000000000002,0,1,0,0
109.53,FF F4 00 87 51 00 30,5,7,False,False,-1.2000000000000002,0,1,1,0
109.551,FF F4 00 87 73 00 30,7,5,False,False,-1.2000000000000002,0,1,3,0
109.56,FF F4 00 07 84 00 30,8,12,False,False,-1.2000000000000002,0,0,4,0
109.57,FF F4 01 07 85 01 30,8,9,False,False,-1.2000000000000002,1,0,5,1
109.59,FF F4 00 07 B7 00 30,11,9,False,False,-1.2000000000000002,0,0,7,0
109.6,FF F4 00 07 48 00 30,4,8,False,False,-1.2000000000000002,0,0,8,0
109.611,FF F4 00 07 59 00 30,5,7,False,False,-1.2000000000000002,0,0,9,0
109.62,FF F4 01 07 7A 01 30,7,4,False,False,-1.2000000000000002,1,0,10,1
109.63,FF F5 01 07 7B 01 30,7,2,False,False,-1.1,1,0,11,1
109.64,FF F5 00 07 1C 00 30,1,3,False,False,-1.1,0,0,12,0
109.65,FF F5 00 87 8D 00 30,8,10,False,False,-1.1,0,1,13,0
109.661,FF F5 00 87 BE 00 30,11,9,False,False,-1.1,0,1,14,0
109.67,FF F5 01 07 3F 01 30,3,14,False,False,-1.1,1,0,15,1
109.68,FF F6 01 07 F0 01 30,15,12,False,False,-1.0,1,0,0,1
109.69,FF F6 00 07 F1 00 30,15,13,False,False,-1.0,0,0,1,0
109.7,FF F6 01 07 D2 01 30,13,10,False,False,-1.0,1,0,2,1
109.71,FF F6 00 87 53 00 30,5,3,False,False,-1.0,0,1,3,0
109.72,FF F6 01 07 B4 01 30,11,8,False,False,-1.0,1,0,4,1
109.73,FF F7 01 07 B5 01 30,11,6,False,False,-0.9,1,0,5,1
109.74,FF F7 01 07 86 01 30,8,5,False,False,-0.9,1,0,6,1
109.75,FF F7 01 07 97 01 30,9,4,False,False,-0.9,1,0,7,1
109.76,FF F7 00 07 78 00 30,7,5,False,False,-0.9,0,0,8,0
109.771,FF F7 01 07 79 01 30,7,2,False,False,-0.9,1,0,9,1
109.78,FF F8 01 07 BA 01 30,11,0,False,False,-0.8,1,0,10,1
109.791,FF F8 00 07 BB 00 30,11,1,False,False,-0.8,0,0,11,0
109.8,FF F8 01 07 DC 01 30,13,14,False,False,-0.8,1,0,12,1
109.81,FF F8 00 07 DD 00 30,13,15,False,False,-0.8,0,0,13,0
109.83,FF F8 00 87 7F 00 30,7,5,False,False,-0.8,0,1,15,0
109.841,FF F8 00 07 00 00 30,0,12,False,False,-0.8,0,0,0,0
109.85,FF F8 02 07 31 02 30,3,7,False,False,-0.8,2,0,1,2
109.86,FF F9 01 07 22 01 30,2,7,False,False,-0.7000000000000001,1,0,2,1
109.871,FF F9 00 87 A3 00 30,10,0,False,False,-0.7000000000000001,0,1,3,0
109.88,FF F9 00 07 54 00 30,5,7,False,False,-0.7000000000000001,0,0,4,0
109.89,FF F9 00 87 C5 00 30,12,14,False,False,-0.7000000000000001,0,1,5,0
109.9,FF F9 00 07 76 00 30,7,5,False,False,-0.7000000000000001,0,0,6,0
109.91,FF F9 01 07 77 01 30,7,2,False,False,-0.7000000000000001,1,0,7,1
109.92,FF F9 01 07 88 01 30,8,1,False,False,-0.7000000000000001,1,0,8,1
109.93,FF FA 00 87 39 00 30,3,9,False,False,-0.6000000000000001,0,1,9,0
109.94,FF FA 00 07 8A 00 30,8,0,False,False,-0.6000000000000001,0,0,10,0
109.95,FF FA 00 87 1B 00 30,1,7,False,False,-0.6000000000000001,0,1,11,0
109.96,FF FA 01 07 FC 01 30,15,12,False,False,-0.6000000000000001,1,0,12,1
109.97,FF FA 01 07 ED 01 30,14,11,False,False,-0.6000000000000001,1,0,13,1
109.98,FF FA 01 07 DE 01 30,13,10,False,False,-0.6000000000000001,1,0,14,1
109.991,FF FA 00 07 DF 00 30,13,11,False,False,-0.6000000000000001,0,0,15,0
110.0,FF FB 01 07 20 01 30,2,7,False,False,-0.5,1,0,0,1
110.01,FF FB 00 07 21 00 30,2,8,False,False,-0.5,0,0,1,0
110.02,FF FB 01 07 02 01 30,0,5,False,False,-0.5,1,0,2,1
110.04,FF FC 00 07 04 00 30,0,4,False,False,-0.4,0,0,4,0
110.05,FF FC 00 07 15 00 30,1,3,False,False,-0.4,0,0,5,0
110.071,FF FC 01 07 27 01 30,2,15,False,False,-0.4,1,0,7,1
110.08,FF FD 01 07 C8 01 30,12,13,False,False,-0.30000000000000004,1,0,8,1
110.09,FF FD 01 07 D9 01 30,13,12,False,False,-0.30000000000000004,1,0,9,1
110.101,FF FD 00 07 FA 00 30,15,13,False,False,-0.30000000000000004,0,0,10,0
110.11,FF FD 00 87 6B 00 30,6,4,False,False,-0.30000000000000004,0,1,11,0
110.12,FF FD 00 07 9C 00 30,9,11,False,False,-0.30000000000000004,0,0,12,0
110.13,FF FD 00 07 8D 00 30,8,10,False,False,-0.30000000000000004,0,0,13,0
110.14,FF FE 01 07 9E 01 30,9,6,False,False,-0.2,1,0,14,1
110.151,FF FE 01 07 8F 01 30,8,5,False,False,-0.2,1,0,15,1
110.17,FF FE 00 87 F1 00 30,15,13,False,False,-0.2,0,1,1,0
110.19,FF FE 01 07 43 01 30,4,1,False,False,-0.2,1,0,3,1
110.2,FF FF 02 07 14 02 30,1,13,False,False,-0.1,2,0,4,2
110.21,FF FF 00 07 25 00 30,2,0,False,False,-0.1,0,0,5,0
110.22,FF FF 00 87 96 00 30,9,7,False,False,-0.1,0,1,6,0
110.23,FF FF 00 07 07 00 30,0,14,False,False,-0.1,0,0,7,0
110.24,FF FF 00 07 F8 00 30,15,13,False,False,-0.1,0,0,8,0
110.25,FF FF 00 07 E9 00 30,14,12,False,False,-0.1,0,0,9,0
110.26,00 00 01 07 CA 01 30,12,5,False,False,0.0,1,0,10,1
110.27,00 00 00 07 CB 00 30,12,6,False,False,0.0,0,0,11,0
110.28,00 00 00 87 3C 00 30,3,13,False,False,0.0,0,1,12,0
110.29,00 00 00 07 AD 00 30,10,4,False,False,0.0,0,0,13,0
110.3,00 00 01 07 8E 01 30,8,1,False,False,0.0,1,0,14,1
110.31,00 01 01 07 8F 01 30,8,15,False,False,0.1,1,0,15,1
110.321,00 01 00 07 60 00 30,6,0,False,False,0.1,0,0,0,0
110.33,00 01 00 07 71 00 30,7,15,False,False,0.1,0,0,1,0
110.34,00 01 00 07 42 00 30,4,14,False,False,0.1,0,0,2,0
110.35,00 01 00 07 53 00 30,5,13,False,False,0.1,0,0,3,0
110.36,00 02 01 07 04 01 30,0,9,False,False,0.2,1,0,4,1
110.37,00 02 01 07 15 01 30,1,8,False,False,0.2,1,0,5,1
110.381,00 02 00 07 36 00 30,3,9,False,False,0.2,0,0,6,0
110.39,00 02 00 07 27 00 30,2,8,False,False,0.2,0,0,7,0
110.4,00 02 00 07 D8 00 30,13,7,False,False,0.2,0,0,8,0
110.41,00 02 01 07 D9 01 30,13,4,False,False,0.2,1,0,9,1
110.42,00 02 00 07 FA 00 30,15,5,False,False,0.2,0,0,10,0
110.43,00 03 01 07 EB 01 30,14,1,False,False,0.30000000000000004,1,0,11,1
110.44,00 03 00 87 0C 00 30,0,10,False,False,0.30000000000000004,0,1,12,0
110.45,00 03 00 07 9D 00 30,9,1,False,False,0.30000000000000004,0,0,13,0
110.46,00 03 00 07 AE 00 30,10,0,False,False,0.30000000000000004,0,0,14,0
110.47,00 03 00 07 BF 00 30,11,15,False,False,0.30000000000000004,0,0,15,0
110.48,00 03 01 07 50 01 30,5,12,False,False,0.30000000000000004,1,0,0,1
110.49,00 03 01 07 41 01 30,4,11,False,False,0.30000000000000004,1,0,1,1
110.5,00 03 00 87 E2 00 30,14,4,False,False,0.30000000000000004,0,1,2,0
110.51,00 03 00 87 F3 00 30,15,3,False,False,0.30000000000000004,0,1,3,0
110.52,00 03 00 87 84 00 30,8,2,False,False,0.30000000000000004,0,1,4,0
110.53,00 03 00 07 15 00 30,1,9,False,False,0.30000000000000004,0,0,5,0
110.541,00 04 00 07 56 00 30,5,7,False,False,0.4,0,0,6,0
110.55,00 04 01 07 57 01 30,5,4,False,False,0.4,1,0,7,1
110.56,00 04 01 87 28 01 30,2,11,False,False,0.4,1,1,8,1
110.571,00 04 00 87 29 00 30,2,12,False,False,0.4,0,1,9,0
110.58,00 04 00 07 9A 00 30,9,3,False,False,0.4,0,0,10,0
110.59,00 04 01 07 9B 01 30,9,0,False,False,0.4,1,0,11,1
110.601,00 04 00 07 FC 00 30,15,1,False,False,0.4,0,0,12,0
110.61,00 04 00 07 ED 00 30,14,0,False,False,0.4,0,0,13,0
110.62,00 04 00 07 DE 00 30,13,15,False,False,0.4,0,0,14,0
110.631,00 04 00 07 CF 00 30,12,14,False,False,0.4,0,0,15,0
110.64,00 04 01 07 20 01 30,2,11,False,False,0.4,1,0,0,1
110.65,00 04 01 07 31 01 30,3,10,False,False,0.4,1,0,1,1
110.66,00 04 00 07 12 00 30,1,11,False,False,0.4,0,0,2,0
110.67,00 04 00 07 03 00 30,0,10,False,False,0.4,0,0,3,0
110.68,00 04 00 87 F4 00 30,15,1,False,False,0.4,0,1,4,0
110.69,00 04 00 07 65 00 30,6,8,False,False,0.4,0,0,5,0
110.7,00 04 00 07 56 00 30,5,7,False,False,0.4,0,0,6,0
110.711,00 04 00 07 47 00 30,4,6,False,False,0.4,0,0,7,0
110.72,00 04 01 87 28 01 30,2,11,False,False,0.4,1,1,8,1
110.73,00 04 00 07 A9 00 30,10,4,False,False,0.4,0,0,9,0
110.74,00 04 00 87 1A 00 30,1,11,False,False,0.4,0,1,10,0
110.75,00 04 00 87 0B 00 30,0,10,False,False,0.4,0,1,11,0
110.76,00 04 00 87 7C 00 30,7,9,False,False,0.4,0,1,12,0
110.77,00 04 00 07 ED 00 30,14,0,False,False,0.4,0,0,13,0
110.78,00 04 00 07 DE 00 30,13,15,False,False,0.4,0,0,14,0
110.791,00 04 00 07 CF 00 30,12,14,False,False,0.4,0,0,15,0
110.8,00 04 00 87 B0 00 30,11,5,False,False,0.4,0,1,0,0
110.81,00 04 00 87 A1 00 30,10,4,False,False,0.4,0,1,1,0
110.82,00 04 00 87 92 00 30,9,3,False,False,0.4,0,1,2,0
110.83,00 04 00 07 03 00 30,0,10,False,False,0.4,0,0,3,0
110.84,00 04 00 87 F4 00 30,15,1,False,False,0.4,0,1,4,0
110.85,00 04 00 87 E5 00 30,14,0,False,False,0.4,0,1,5,0
110.86,00 04 00 87 D6 00 30,13,15,False,False,0.4,0,1,6,0
110.87,00 04 00 07 47 00 30,4,6,False,False,0.4,0,0,7,0
110.88,00 04 00 87 38 00 30,3,13,False,False,0.4,0,1,8,0
110.891,00 04 00 87 29 00 30,2,12,False,False,0.4,0,1,9,0
110.9,00 04 00 87 1A 00 30,1,11,False,False,0.4,0,1,10,0
110.91,00 04 00 07 8B 00 30,8,2,False,False,0.4,0,0,11,0
110.92,00 04 00 07 FC 00 30,15,1,False,False,0.4,0,0,12,0
110.93,00 04 00 07 ED 00 30,14,0,False,False,0.4,0,0,13,0
110.94,00 04 00 87 5E 00 30,5,7,False,False,0.4,0,1,14,0
110.95,00 04 00 87 4F 00 30,4,6,False,False,0.4,0,1,15,0
110.96,00 04 00 87 B0 00 30,11,5,False,False,0.4,0,1,0,0
110.97,00 04 00 07 21 00 30,2,12,False,False,0.4,0,0,1,0
110.98,00 04 00 87 92 00 30,9,3,False,False,0.4,0,1,2,0
110.991,00 04 00 07 03 00 30,0,10,False,False,0.4,0,0,3,0
111.0,00 04 00 87 F4 00 30,15,1,False,False,0.4,0,1,4,0
111.01,00 04 00 07 65 00 30,6,8,False,False,0.4,0,0,5,0
111.021,00 04 00 87 D6 00 30,13,15,False,False,0.4,0,1,6,0
111.03,00 04 00 07 47 00 30,4,6,False,False,0.4,0,0,7,0
111.04,00 04 00 07 B8 00 30,11,5,False,False,0.4,0,0,8,0
111.051,00 04 00 87 29 00 30,2,12,False,False,0.4,0,1,9,0
111.06,00 04 00 07 9A 00 30,9,3,False,False,0.4,0,0,10,0
111.07,00 04 00 87 0B 00 30,0,10,False,False,0.4,0,1,11,0
111.081,00 04 00 87 7C 00 30,7,9,False,False,0.4,0,1,12,0
111.09,00 04 00 87 6D 00 30,6,8,False,False,0.4,0,1,13,0
111.1,00 04 00 07 DE 00 30,13,15,False,False,0.4,0,0,14,0
111.11,00 04 00 07 CF 00 30,12,14,False,False,0.4,0,0,15,0
111.12,00 04 00 07 30 00 30,3,13,False,False,0.4,0,0,0,0
111.131,00 04 00 87 A1 00 30,10,4,False,False,0.4,0,1,1,0
111.14,00 04 00 87 92 00 30,9,3,False,False,0.4,0,1,2,0
111.15,00 04 00 87 83 00 30,8,2,False,False,0.4,0,1,3,0
111.161,00 04 00 87 F4 00 30,15,1,False,False,0.4,0,1,4,0
111.17,00 04 00 07 65 00 30,6,8,False,False,0.4,0,0,5,0
111.18,00 04 00 87 D6 00 30,13,15,False,False,0.4,0,1,6,0
111.19,00 04 00 07 47 00 30,4,6,False,False,0.4,0,0,7,0
111.2,00 04 00 87 38 00 30,3,13,False,False,0.4,0,1,8,0
111.211,00 04 00 07 A9 00 30,10,4,False,False,0.4,0,0,9,0
111.22,00 04 00 87 1A 00 30,1,11,False,False,0.4,0,1,10,0
111.23,00 04 00 07 8B 00 30,8,2,False,False,0.4,0,0,11,0
111.24,00 04 00 07 FC 00 30,15,1,False,False,0.4,0,0,12,0
111.25,00 04 00 87 6D 00 30,6,8,False,False,0.4,0,1,13,0
111.26,00 04 00 07 DE 00 30,13,15,False,False,0.4,0,0,14,0
111.271,00 04 00 07 CF 00 30,12,14,False,False,0.4,0,0,15,0
111.28,00 04 01 07 20 01 30,2,11,False,False,0.4,1,0,0,1
111.29,00 04 00 07 21 00 30,2,12,False,False,0.4,0,0,1,0
111.301,00 04 00 87 92 00 30,9,3,False,False,0.4,0,1,2,0
111.31,00 04 00 87 83 00 30,8,2,False,False,0.4,0,1,3,0
111.32,00 04 00 87 F4 00 30,15,1,False,False,0.4,0,1,4,0
111.33,00 04 00 07 65 00 30,6,8,False,False,0.4,0,0,5,0
111.34,00 04 00 07 56 00 30,5,7,False,False,0.4,0,0,6,0
111.351,00 04 00 87 C7 00 30,12,14,False,False,0.4,0,1,7,0
111.36,00 04 00 07 B8 00 30,11,5,False,False,0.4,0,0,8,0
111.37,00 04 00 87 29 00 30,2,12,False,False,0.4,0,1,9,0
111.38,00 04 00 07 9A 00 30,9,3,False,False,0.4,0,0,10,0
111.39,00 04 01 07 9B 01 30,9,0,False,False,0.4,1,0,11,1
111.4,00 04 00 07 FC 00 30,15,1,False,False,0.4,0,0,12,0
111.41,00 04 00 07 ED 00 30,14,0,False,False,0.4,0,0,13,0
111.421,00 04 00 07 DE 00 30,13,15,False,False,0.4,0,0,14,0
111.43,00 04 00 87 4F 00 30,4,6,False,False,0.4,0,1,15,0
111.44,00 04 00 07 30 00 30,3,13,False,False,0.4,0,0,0,0
111.451,00 04 00 87 A1 00 30,10,4,False,False,0.4,0,1,1,0
111.46,00 04 00 07 12 00 30,1,11,False,False,0.4,0,0,2,0
111.47,00 04 00 87 83 00 30,8,2,False,False,0.4,0,1,3,0
111.48,00 04 00 87 F4 00 30,15,1,False,False,0.4,0,1,4,0
111.49,00 04 00 87 E5 00 30,14,0,False,False,0.4,0,1,5,0
111.5,00 04 00 87 D6 00 30,13,15,False,False,0.4,0,1,6,0
111.51,00 04 00 87 C7 00 30,12,14,False,False,0.4,0,1,7,0
111.52,00 04 00 87 38 00 30,3,13,False,False,0.4,0,1,8,0
111.531,00 04 00 87 29 00 30,2,12,False,False,0.4,0,1,9,0
111.54,00 04 00 07 9A 00 30,9,3,False,False,0.4,0,0,10,0
111.551,00 04 00 07 8B 00 30,8,2,False,False,0.4,0,0,11,0
111.56,00 04 00 87 7C 00 30,7,9,False,False,0.4,0,1,12,0
111.57,00 04 00 87 6D 00 30,6,8,False,False,0.4,0,1,13,0
111.58,00 04 00 87 5E 00 30,5,7,False,False,0.4,0,1,14,0
111.59,00 04 00 87 4F 00 30,4,6,False,False,0.4,0,1,15,0
111.6,00 04 00 07 30 00 30,3,13,False,False,0.4,0,0,0,0
111.61,00 04 00 87 A1 00 30,10,4,False,False,0.4,0,1,1,0
111.621,00 04 00 07 12 00 30,1,11,False,False,0.4,0,0,2,0
111.63,00 04 00 07 03 00 30,0,10,False,False,0.4,0,0,3,0
111.641,00 04 00 07 74 00 30,7,9,False,False,0.4,0,0,4,0
111.65,00 04 00 07 65 00 30,6,8,False,False,0.4,0,0,5,0
111.66,00 04 00 87 D6 00 30,13,15,False,False,0.4,0,1,6,0
111.671,00 04 00 07 47 00 30,4,6,False,False,0.4,0,0,7,0
111.68,00 04 00 07 B8 00 30,11,5,False,False,0.4,0,0,8,0
111.69,00 04 00 87 29 00 30,2,12,False,False,0.4,0,1,9,0
111.701,00 04 00 87 1A 00 30,1,11,False,False,0.4,0,1,10,0
111.71,00 04 00 07 8B 00 30,8,2,False,False,0.4,0,0,11,0
111.72,00 04 00 07 FC 00 30,15,1,False,False,0.4,0,0,12,0
111.73,00 04 00 07 ED 00 30,14,0,False,False,0.4,0,0,13,0
111.74,00 04 00 07 DE 00 30,13,15,False,False,0.4,0,0,14,0
111.751,00 04 00 07 CF 00 30,12,14,False,False,0.4,0,0,15,0
111.76,00 04 00 87 B0 00 30,11,5,False,False,0.4,0,1,0,0
111.77,00 04 00 87 A1 00 30,10,4,False,False,0.4,0,1,1,0
111.781,00 04 01 87 82 01 30,8,1,False,False,0.4,1,1,2,1
111.79,00 04 00 87 83 00 30,8,2,False,False,0.4,0,1,3,0
111.8,00 04 01 07 64 01 30,6,7,False,False,0.4,1,0,4,1
111.811,00 04 00 07 65 00 30,6,8,False,False,0.4,0,0,5,0
111.82,00 04 00 07 56 00 30,5,7,False,False,0.4,0,0,6,0
111.83,00 04 00 07 47 00 30,4,6,False,False,0.4,0,0,7,0
111.841,00 04 00 07 B8 00 30,11,5,False,False,0.4,0,0,8,0
111.85,00 04 00 87 29 00 30,2,12,False,False,0.4,0,1,9,0
111.86,00 04 01 87 0A 01 30,0,9,False,False,0.4,1,1,10,1
111.87,00 04 00 07 8B 00 30,8,2,False,False,0.4,0,0,11,0
111.88,00 04 00 07 FC 00 30,15,1,False,False,0.4,0,0,12,0
111.89,00 04 00 87 6D 00 30,6,8,False,False,0.4,0,1,13,0
111.9,00 04 00 87 5E 00 30,5,7,False,False,0.4,0,1,14,0
111.91,00 04 00 87 4F 00 30,4,6,False,False,0.4,0,1,15,0
111.92,00 04 00 87 B0 00 30,11,5,False,False,0.4,0,1,0,0
111.93,00 05 00 07 31 00 30,3,11,False,False,0.5,0,0,1,0
111.941,00 04 00 87 92 00 30,9,3,False,False,0.4,0,1,2,0
111.95,00 04 00 87 83 00 30,8,2,False,False,0.4,0,1,3,0
111.96,00 05 00 87 E4 00 30,14,0,False,False,0.5,0,1,4,0
111.971,00 04 00 87 E5 00 30,14,0,False,False,0.4,0,1,5,0
111.98,00 05 00 07 46 00 30,4,6,False,False,0.5,0,0,6,0
111.99,00 04 00 07 47 00 30,4,6,False,False,0.4,0,0,7,0
112.0,00 05 00 07 A8 00 30,10,4,False,False,0.5,0,0,8,0
112.01,00 05 00 87 39 00 30,3,11,False,False,0.5,0,1,9,0
112.02,00 05 00 07 8A 00 30,8,2,False,False,0.5,0,0,10,0
112.03,00 05 00 07 9B 00 30,9,1,False,False,0.5,0,0,11,0
112.04,00 05 00 87 6C 00 30,6,8,False,False,0.5,0,1,12,0
112.06,00 05 00 87 4E 00 30,4,6,False,False,0.5,0,1,14,0
112.08,00 05 01 87 B0 01 30,11,2,False,False,0.5,1,1,0,1
112.09,00 05 00 07 31 00 30,3,11,False,False,0.5,0,0,1,0
112.1,00 05 00 07 02 00 30,0,10,False,False,0.5,0,0,2,0
112.11,00 05 00 07 13 00 30,1,9,False,False,0.5,0,0,3,0
112.12,00 05 00 07 64 00 30,6,8,False,False,0.5,0,0,4,0
112.13,00 06 01 07 55 01 30,5,4,False,False,0.6000000000000001,1,0,5,1
112.14,00 06 00 07 76 00 30,7,5,False,False,0.6000000000000001,0,0,6,0
112.15,00 06 00 07 67 00 30,6,4,False,False,0.6000000000000001,0,0,7,0
112.16,00 06 01 07 88 01 30,8,1,False,False,0.6000000000000001,1,0,8,1
112.17,00 06 00 07 89 00 30,8,2,False,False,0.6000000000000001,0,0,9,0
112.18,00 06 00 07 BA 00 30,11,1,False,False,0.6000000000000001,0,0,10,0
112.191,00 06 00 07 AB 00 30,10,0,False,False,0.6000000000000001,0,0,11,0
112.2,00 06 00 07 DC 00 30,13,15,False,False,0.6000000000000001,0,0,12,0
112.21,00 06 00 07 CD 00 30,12,14,False,False,0.6000000000000001,0,0,13,0
112.221,00 06 00 07 FE 00 30,15,13,False,False,0.6000000000000001,0,0,14,0
112.231,00 07 01 07 EF 01 30,14,9,False,False,0.7000000000000001,1,0,15,1
112.24,00 07 00 07 00 00 30,0,10,False,False,0.7000000000000001,0,0,0,0
112.251,00 07 00 87 91 00 30,9,1,False,False,0.7000000000000001,0,1,1,0
