time,raw_bytes,CHECKSUM,CHECKSUM_recalculated,CHECKSUM_ok,all_checksums_ok,ANGLE,RATE,RATE_SIGN,COUNTER,RATE_ALT
20.006,FF 98 00 07 CA 00 20,12,12,True,True,-10.4,0,0,10,0
20.015,FF 98 00 07 DB 00 20,13,13,True,True,-10.4,0,0,11,0
20.026,FF 98 01 87 3C 01 20,3,3,True,True,-10.4,1,1,12,1
20.036,FF 98 01 87 2D 01 20,2,2,True,True,-10.4,1,1,13,1
20.045,FF 97 01 87 EE 01 20,14,14,True,True,-10.5,1,1,14,1
20.056,FF 97 01 87 FF 01 20,15,15,True,True,-10.5,1,1,15,1
20.066,FF 96 02 87 20 02 20,2,2,True,True,-10.600000000000001,2,1,0,2
20.075,FF 95 02 87 01 02 20,0,0,True,True,-10.700000000000001,2,1,1,2
20.086,FF 94 02 87 22 02 20,2,2,True,True,-10.8,2,1,2,2
20.095,FF 93 02 87 43 02 20,4,4,True,True,-10.9,2,1,3,2
20.106,FF 92 02 87 24 02 20,2,2,True,True,-11.0,2,1,4,2
20.116,FF 91 03 87 15 03 20,1,1,True,True,-11.100000000000001,3,1,5,3
20.126,FF 90 02 87 26 02 20,2,2,True,True,-11.200000000000001,2,1,6,2
20.136,FF 8F 03 87 C7 03 20,12,12,True,True,-11.3,3,1,7,3
20.146,FF 8F 02 87 28 02 20,2,2,True,True,-11.3,2,1,8,2
20.156,FF 8E 02 87 29 02 20,2,2,True,True,-11.4,2,1,9,2
20.166,FF 8D 01 87 1A 01 20,1,1,True,True,-11.5,1,1,10,1
20.176,FF 8D 01 87 0B 01 20,0,0,True,True,-11.5,1,1,11,1
20.185,FF 8D 00 87 6C 00 20,6,6,True,True,-11.5,0,1,12,0
20.196,FF 8D 00 07 FD 00 20,15,15,True,True,-11.5,0,0,13,0
20.206,FF 8D 00 07 CE 00 20,12,12,True,True,-11.5,0,0,14,0
20.215,FF 8D 01 87 4F 01 20,4,4,True,True,-11.5,1,1,15,1
20.226,FF 8D 00 07 20 00 20,2,2,True,True,-11.5,0,0,0,0
20.236,FF 8D 00 07 31 00 20,3,3,True,True,-11.5,0,0,1,0
20.245,FF 8D 00 87 82 00 20,8,8,True,True,-11.5,0,1,2,0
20.256,FF 8D 00 07 13 00 20,1,1,True,True,-11.5,0,0,3,0
20.266,FF 8D 00 07 64 00 20,6,6,True,True,-11.5,0,0,4,0
20.275,FF 8D 00 07 75 00 20,7,7,True,True,-11.5,0,0,5,0
20.286,FF 8D 00 07 46 00 20,4,4,True,True,-11.5,0,0,6,0
20.296,FF 8D 00 87 D7 00 20,13,13,True,True,-11.5,0,1,7,0
20.306,FF 8D 00 07 A8 00 20,10,10,True,True,-11.5,0,0,8,0
20.315,FF 8D 00 87 39 00 20,3,3,True,True,-11.5,0,1,9,0
20.326,FF 8D 00 87 0A 00 20,0,0,True,True,-11.5,0,1,10,0
20.336,FF 8D 00 07 9B 00 20,9,9,True,True,-11.5,0,0,11,0
20.345,FF 8D 00 07 EC 00 20,14,14,True,True,-11.5,0,0,12,0
20.356,FF 8D 00 07 FD 00 20,15,15,True,True,-11.5,0,0,13,0
20.366,FF 8D 00 87 4E 00 20,4,4,True,True,-11.5,0,1,14,0
20.375,FF 8D 00 07 DF 00 20,13,13,True,True,-11.5,0,0,15,0
20.385,FF 8D 00 07 20 00 20,2,2,True,True,-11.5,0,0,0,0
20.396,FF 8D 00 07 31 00 20,3,3,True,True,-11.5,0,0,1,0
20.406,FF 8D 00 87 82 00 20,8,8,True,True,-11.5,0,1,2,0
20.415,FF 8D 00 07 13 00 20,1,1,True,True,-11.5,0,0,3,0
20.426,FF 8D 00 07 64 00 20,6,6,True,True,-11.5,0,0,4,0
20.436,FF 8D 00 07 75 00 20,7,7,True,True,-11.5,0,0,5,0
20.445,FF 8D 00 07 46 00 20,4,4,True,True,-11.5,0,0,6,0
20.456,FF 8D 00 87 D7 00 20,13,13,True,True,-11.5,0,1,7,0
20.466,FF 8D 00 07 A8 00 20,10,10,True,True,-11.5,0,0,8,0
20.476,FF 8D 00 87 39 00 20,3,3,True,True,-11.5,0,1,9,0
20.486,FF 8D 00 07 8A 00 20,8,8,True,True,-11.5,0,0,10,0
20.496,FF 8D 00 07 9B 00 20,9,9,True,True,-11.5,0,0,11,0
20.506,FF 8D 00 07 EC 00 20,14,14,True,True,-11.5,0,0,12,0
20.516,FF 8D 00 07 FD 00 20,15,15,True,True,-11.5,0,0,13,0
20.526,FF 8D 00 07 CE 00 20,12,12,True,True,-11.5,0,0,14,0
20.536,FF 8D 00 07 DF 00 20,13,13,True,True,-11.5,0,0,15,0
20.546,FF 8D 00 07 20 00 20,2,2,True,True,-11.5,0,0,0,0
20.555,FF 8D 00 07 31 00 20,3,3,True,True,-11.5,0,0,1,0
20.566,FF 8D 00 87 82 00 20,8,8,True,True,-11.5,0,1,2,0
20.576,FF 8D 00 87 93 00 20,9,9,True,True,-11.5,0,1,3,0
20.586,FF 8D 01 07 74 01 20,7,7,True,True,-11.5,1,0,4,1
20.595,FF 8D 01 87 E5 01 20,14,14,True,True,-11.5,1,1,5,1
20.606,FF 8D 00 07 46 00 20,4,4,True,True,-11.5,0,0,6,0
20.616,FF 8D 00 87 D7 00 20,13,13,True,True,-11.5,0,1,7,0
20.626,FF 8D 00 87 28 00 20,2,2,True,True,-11.5,0,1,8,0
20.635,FF 8D 00 87 39 00 20,3,3,True,True,-11.5,0,1,9,0
20.646,FF 8D 01 07 9A 01 20,9,9,True,True,-11.5,1,0,10,1
20.656,FF 8D 00 87 1B 00 20,1,1,True,True,-11.5,0,1,11,0
20.665,FF 8D 00 07 EC 00 20,14,14,True,True,-11.5,0,0,12,0
20.676,FF 8D 00 07 FD 00 20,15,15,True,True,-11.5,0,0,13,0
20.686,FF 8D 00 87 4E 00 20,4,4,True,True,-11.5,0,1,14,0
20.696,FF 8D 00 07 DF 00 20,13,13,True,True,-11.5,0,0,15,0
20.706,FF 8D 00 87 A0 00 20,10,10,True,True,-11.5,0,1,0,0
20.716,FF 8D 00 07 31 00 20,3,3,True,True,-11.5,0,0,1,0
20.725,FF 8D 00 07 02 00 20,0,0,True,True,-11.5,0,0,2,0
20.736,FF 8D 00 87 93 00 20,9,9,True,True,-11.5,0,1,3,0
20.746,FF 8D 00 07 64 00 20,6,6,True,True,-11.5,0,0,4,0
20.755,FF 8D 00 07 75 00 20,7,7,True,True,-11.5,0,0,5,0
20.766,FF 8D 01 87 D6 01 20,13,13,True,True,-11.5,1,1,6,1
20.776,FF 8D 00 07 57 00 20,5,5,True,True,-11.5,0,0,7,0
20.786,FF 8D 00 87 28 00 20,2,2,True,True,-11.5,0,1,8,0
20.796,FF 8D 01 07 A9 01 20,10,10,True,True,-11.5,1,0,9,1
20.806,FF 8D 00 87 0A 00 20,0,0,True,True,-11.5,0,1,10,0
20.816,FF 8D 00 07 9B 00 20,9,9,True,True,-11.5,0,0,11,0
20.826,FF 8D 00 07 EC 00 20,14,14,True,True,-11.5,0,0,12,0
20.835,FF 8D 00 87 7D 00 20,7,7,True,True,-11.5,0,1,13,0
20.846,FF 8D 00 07 CE 00 20,12,12,True,True,-11.5,0,0,14,0
20.856,FF 8D 00 87 5F 00 20,5,5,True,True,-11.5,0,1,15,0
20.865,FF 8D 00 07 20 00 20,2,2,True,True,-11.5,0,0,0,0
20.876,FF 8D 00 87 B1 00 20,11,11,True,True,-11.5,0,1,1,0
20.886,FF 8D 00 87 82 00 20,8,8,True,True,-11.5,0,1,2,0
20.896,FF 8D 00 07 13 00 20,1,1,True,True,-11.5,0,0,3,0
20.905,FF 8D 00 07 64 00 20,6,6,True,True,-11.5,0,0,4,0
20.916,FF 8C 01 87 F5 01 20,15,15,True,True,-11.600000000000001,1,1,5,1
20.926,FF 8B 03 87 96 03 20,9,9,True,True,-11.700000000000001,3,1,6,3
20.936,FF 8A 03 87 97 03 20,9,9,True,True,-11.8,3,1,7,3
20.945,FF 89 03 87 58 03 20,5,5,True,True,-11.9,3,1,8,3
20.956,FF 88 04 87 29 04 20,2,2,True,True,-12.0,4,1,9,4
20.966,FF 86 04 87 FA 04 20,15,15,True,True,-12.200000000000001,4,1,10,4
20.975,FF 84 04 87 CB 04 20,12,12,True,True,-12.4,4,1,11,4
20.986,FF 82 05 87 CC 05 20,12,12,True,True,-12.600000000000001,5,1,12,5
20.996,FF 80 05 87 FD 05 20,15,15,True,True,-12.8,5,1,13,5
21.006,FF 7F 04 87 DE 04 20,13,13,True,True,-12.9,4,1,14,4
21.016,FF 7E 03 87 AF 03 20,10,10,True,True,-13.0,3,1,15,3
21.026,FF 7D 02 87 70 02 20,7,7,True,True,-13.100000000000001,2,1,0,2
21.036,FF 7C 02 87 71 02 20,7,7,True,True,-13.200000000000001,2,1,1,2
21.046,FF 7C 01 87 72 01 20,7,7,True,True,-13.200000000000001,1,1,2,1
21.055,FF 7C 00 07 F3 00 20,15,15,True,True,-13.200000000000001,0,0,3,0
21.066,FF 7C 00 07 84 00 20,8,8,True,True,-13.200000000000001,0,0,4,0
21.076,FF 7C 00 87 15 00 20,1,1,True,True,-13.200000000000001,0,1,5,0
21.086,FF 7C 00 07 A6 00 20,10,10,True,True,-13.200000000000001,0,0,6,0
21.096,FF 7C 00 87 37 00 20,3,3,True,True,-13.200000000000001,0,1,7,0
21.105,FF 7C 00 07 48 00 20,4,4,True,True,-13.200000000000001,0,0,8,0
21.116,FF 7C 00 07 59 00 20,5,5,True,True,-13.200000000000001,0,0,9,0
21.126,FF 7C 00 07 6A 00 20,6,6,True,True,-13.200000000000001,0,0,10,0
21.135,FF 7D 01 07 7B 01 20,7,7,True,True,-13.100000000000001,1,0,11,1
21.146,FF 7E 03 07 1C 03 20,1,1,True,True,-13.0,3,0,12,3
21.156,FF 80 04 07 6D 04 20,6,6,True,True,-12.8,4,0,13,4
21.165,FF 81 04 07 4E 04 20,4,4,True,True,-12.700000000000001,4,0,14,4
21.176,FF 83 04 07 7F 04 20,7,7,True,True,-12.5,4,0,15,4
21.186,FF 85 04 07 E0 04 20,14,14,True,True,-12.3,4,0,0,4
21.195,FF 87 05 07 C1 05 20,12,12,True,True,-12.100000000000001,5,0,1,5
21.206,FF 89 05 07 12 05 20,1,1,True,True,-11.9,5,0,2,5
21.216,FF 8A 05 07 33 05 20,3,3,True,True,-11.8,5,0,3,5
21.226,FF 8C 05 07 24 05 20,2,2,True,True,-11.600000000000001,5,0,4,5
21.236,FF 8E 05 07 15 05 20,1,1,True,True,-11.4,5,0,5,5
21.246,FF 90 04 07 C6 04 20,12,12,True,True,-11.200000000000001,4,0,6,4
21.256,FF 91 03 07 B7 03 20,11,11,True,True,-11.100000000000001,3,0,7,3
21.266,FF 92 02 07 68 02 20,6,6,True,True,-11.0,2,0,8,2
21.276,FF 92 01 07 49 01 20,4,4,True,True,-11.0,1,0,9,1
21.286,FF 92 00 07 6A 00 20,6,6,True,True,-11.0,0,0,10,0
21.296,FF 92 00 07 7B 00 20,7,7,True,True,-11.0,0,0,11,0
21.305,FF 92 00 07 0C 00 20,0,0,True,True,-11.0,0,0,12,0
21.316,FF 92 00 07 1D 00 20,1,1,True,True,-11.0,0,0,13,0
21.326,FF 92 00 07 2E 00 20,2,2,True,True,-11.0,0,0,14,0
21.335,FF 92 00 07 3F 00 20,3,3,True,True,-11.0,0,0,15,0
21.346,FF 92 00 07 C0 00 20,12,12,True,True,-11.0,0,0,0,0
21.356,FF 92 00 07 D1 00 20,13,13,True,True,-11.0,0,0,1,0
21.365,FF 92 00 07 E2 00 20,14,14,True,True,-11.0,0,0,2,0
21.376,FF 92 01 87 63 01 20,6,6,True,True,-11.0,1,1,3,1
21.386,FF 91 01 87 24 01 20,2,2,True,True,-11.100000000000001,1,1,4,1
21.396,FF 90 02 87 15 02 20,1,1,True,True,-11.200000000000001,2,1,5,2
21.405,FF 8F 03 87 D6 03 20,13,13,True,True,-11.3,3,1,6,3
21.416,FF 8E 02 87 C7 02 20,12,12,True,True,-11.4,2,1,7,2
21.426,FF 8E 02 87 38 02 20,3,3,True,True,-11.4,2,1,8,2
21.436,FF 8E 01 87 19 01 20,1,1,True,True,-11.4,1,1,9,1
21.446,FF 8D 01 87 1A 01 20,1,1,True,True,-11.5,1,1,10,1
21.456,FF 8D 00 07 9B 00 20,9,9,True,True,-11.5,0,0,11,0
21.466,FF 8D 00 07 EC 00 20,14,14,True,True,-11.5,0,0,12,0
21.475,FF 8D 00 07 FD 00 20,15,15,True,True,-11.5,0,0,13,0
21.486,FF 8D 00 07 CE 00 20,12,12,True,True,-11.5,0,0,14,0
21.496,FF 8D 00 07 DF 00 20,13,13,True,True,-11.5,0,0,15,0
21.506,FF 8D 00 87 A0 00 20,10,10,True,True,-11.5,0,1,0,0
21.516,FF 8D 00 87 B1 00 20,11,11,True,True,-11.5,0,1,1,0
21.526,FF 8D 00 07 02 00 20,0,0,True,True,-11.5,0,0,2,0
21.536,FF 8D 00 07 13 00 20,1,1,True,True,-11.5,0,0,3,0
21.546,FF 8D 00 07 64 00 20,6,6,True,True,-11.5,0,0,4,0
21.556,FF 8D 00 07 75 00 20,7,7,True,True,-11.5,0,0,5,0
21.566,FF 8E 01 07 66 01 20,6,6,True,True,-11.4,1,0,6,1
21.576,FF 8E 02 07 47 02 20,4,4,True,True,-11.4,2,0,7,2
21.586,FF 90 03 07 58 03 20,5,5,True,True,-11.200000000000001,3,0,8,3
21.596,FF 92 04 07 19 04 20,1,1,True,True,-11.0,4,0,9,4
21.606,FF 93 04 07 3A 04 20,3,3,True,True,-10.9,4,0,10,4
21.616,FF 95 04 07 4B 04 20,4,4,True,True,-10.700000000000001,4,0,11,4
21.626,FF 96 04 07 0C 04 20,0,0,True,True,-10.600000000000001,4,0,12,4
21.635,FF 98 04 07 FD 04 20,15,15,True,True,-10.4,4,0,13,4
21.646,FF 99 03 07 AE 03 20,10,10,True,True,-10.3,3,0,14,3
21.656,FF 9B 04 07 EF 04 20,14,14,True,True,-10.100000000000001,4,0,15,4
21.665,FF 9C 04 07 60 04 20,6,6,True,True,-10.0,4,0,0,4
21.676,FF 9D 03 07 11 03 20,1,1,True,True,-9.9,3,0,1,3
21.686,FF 9E 03 07 12 03 20,1,1,True,True,-9.8,3,0,2,3
21.696,FF 9F 02 07 03 02 20,0,0,True,True,-9.700000000000001,2,0,3,2
21.706,FF 9F 01 07 44 01 20,4,4,True,True,-9.700000000000001,1,0,4,1
21.716,FF A0 01 07 95 01 20,9,9,True,True,-9.600000000000001,1,0,5,1
21.726,FF A0 00 07 B6 00 20,11,11,True,True,-9.600000000000001,0,0,6,0
21.735,FF A0 00 07 A7 00 20,10,10,True,True,-9.600000000000001,0,0,7,0
21.746,FF A0 00 07 58 00 20,5,5,True,True,-9.600000000000001,0,0,8,0
21.756,FF A0 00 07 49 00 20,4,4,True,True,-9.600000000000001,0,0,9,0
21.765,FF A0 00 07 7A 00 20,7,7,True,True,-9.600000000000001,0,0,10,0
21.776,FF A0 00 07 6B 00 20,6,6,True,True,-9.600000000000001,0,0,11,0
21.785,FF A0 00 07 1C 00 20,1,1,True,True,-9.600000000000001,0,0,12,0
21.796,FF A0 00 87 8D 00 20,8,8,True,True,-9.600000000000001,0,1,13,0
21.806,FF A0 00 07 3E 00 20,3,3,True,True,-9.600000000000001,0,0,14,0
21.816,FF A0 00 07 2F 00 20,2,2,True,True,-9.600000000000001,0,0,15,0
21.826,FF A0 00 87 50 00 20,5,5,True,True,-9.600000000000001,0,1,0,0
21.836,FF A0 00 07 C1 00 20,12,12,True,True,-9.600000000000001,0,0,1,0
21.845,FF A0 00 87 72 00 20,7,7,True,True,-9.600000000000001,0,1,2,0
21.856,FF A0 01 07 F3 01 20,15,15,True,True,-9.600000000000001,1,0,3,1
21.866,FF A1 01 07 94 01 20,9,9,True,True,-9.5,1,0,4,1
21.875,FF A1 01 07 85 01 20,8,8,True,True,-9.5,1,0,5,1
21.886,FF A2 02 07 B6 02 20,11,11,True,True,-9.4,2,0,6,2
21.896,FF A3 02 07 B7 02 20,11,11,True,True,-9.3,2,0,7,2
21.906,FF A4 02 07 38 02 20,3,3,True,True,-9.200000000000001,2,0,8,2
21.915,FF A5 03 07 29 03 20,2,2,True,True,-9.1,3,0,9,3
21.926,FF A6 02 07 3A 02 20,3,3,True,True,-9.0,2,0,10,2
21.936,FF A7 02 07 3B 02 20,3,3,True,True,-8.9,2,0,11,2
21.945,FF A8 02 07 BC 02 20,11,11,True,True,-8.8,2,0,12,2
21.956,FF A9 02 07 BD 02 20,11,11,True,True,-8.700000000000001,2,0,13,2
21.966,FF AA 03 07 AE 03 20,10,10,True,True,-8.6,3,0,14,3
21.975,FF AB 03 07 AF 03 20,10,10,True,True,-8.5,3,0,15,3
21.986,FF AC 03 07 20 03 20,2,2,True,True,-8.4,3,0,0,3
21.996,FF AE 04 07 61 04 20,6,6,True,True,-8.200000000000001,4,0,1,4
22.005,FF B0 04 07 A2 04 20,10,10,True,True,-8.0,4,0,2,4
22.016,FF B1 04 07 A3 04 20,10,10,True,True,-7.9,4,0,3,4
22.026,FF B3 04 07 F4 04 20,15,15,True,True,-7.7,4,0,4,4
22.036,FF B5 04 07 85 04 20,8,8,True,True,-7.5,4,0,5,4
22.045,FF B6 04 07 86 04 20,8,8,True,True,-7.4,4,0,6,4
22.056,FF B8 04 07 77 04 20,7,7,True,True,-7.2,4,0,7,4
22.066,FF BA 04 07 A8 04 20,10,10,True,True,-7.0,4,0,8,4
22.075,FF BB 04 07 A9 04 20,10,10,True,True,-6.9,4,0,9,4
22.086,FF BC 03 07 9A 03 20,9,9,True,True,-6.800000000000001,3,0,10,3
22.096,FF BD 02 07 8B 02 20,8,8,True,True,-6.7,2,0,11,2
22.106,FF BD 01 07 CC 01 20,12,12,True,True,-6.7,1,0,12,1
22.116,FF BD 00 07 CD 00 20,12,12,True,True,-6.7,0,0,13,0
22.125,FF BD 00 07 FE 00 20,15,15,True,True,-6.7,0,0,14,0
22.136,FF BD 00 07 EF 00 20,14,14,True,True,-6.7,0,0,15,0
22.146,FF BD 00 07 10 00 20,1,1,True,True,-6.7,0,0,0,0
22.156,FF BD 00 87 81 00 20,8,8,True,True,-6.7,0,1,1,0
22.166,FF BD 00 07 32 00 20,3,3,True,True,-6.7,0,0,2,0
22.176,FF BD 00 87 A3 00 20,10,10,True,True,-6.7,0,1,3,0
22.186,FF BD 00 07 54 00 20,5,5,True,True,-6.7,0,0,4,0
22.195,FF BD 00 07 45 00 20,4,4,True,True,-6.7,0,0,5,0
22.206,FF BD 00 87 F6 00 20,15,15,True,True,-6.7,0,1,6,0
22.216,FF BD 00 07 67 00 20,6,6,True,True,-6.7,0,0,7,0
22.225,FF BD 01 87 08 01 20,0,0,True,True,-6.7,1,1,8,1
22.236,FF BC 01 87 09 01 20,0,0,True,True,-6.800000000000001,1,1,9,1
22.246,FF BB 02 87 7A 02 20,7,7,True,True,-6.9,2,1,10,2
22.255,FF BA 03 87 6B 03 20,6,6,True,True,-7.0,3,1,11,3
22.266,FF B9 03 87 2C 03 20,2,2,True,True,-7.1000000000000005,3,1,12,3
22.276,FF B8 03 87 2D 03 20,2,2,True,True,-7.2,3,1,13,3
22.286,FF B7 03 87 EE 03 20,14,14,True,True,-7.300000000000001,3,1,14,3
22.295,FF B6 02 87 FF 02 20,15,15,True,True,-7.4,2,1,15,2
22.306,FF B5 02 87 30 02 20,3,3,True,True,-7.5,2,1,0,2
22.316,FF B5 01 87 11 01 20,1,1,True,True,-7.5,1,1,1,1
22.325,FF B5 01 87 22 01 20,2,2,True,True,-7.5,1,1,2,1
22.336,FF B5 00 87 23 00 20,2,2,True,True,-7.5,0,1,3,0
22.346,FF B5 00 87 54 00 20,5,5,True,True,-7.5,0,1,4,0
22.355,FF B5 00 07 C5 00 20,12,12,True,True,-7.5,0,0,5,0
22.366,FF B5 00 07 F6 00 20,15,15,True,True,-7.5,0,0,6,0
22.376,FF B5 00 07 E7 00 20,14,14,True,True,-7.5,0,0,7,0
22.386,FF B5 00 07 18 00 20,1,1,True,True,-7.5,0,0,8,0
22.395,FF B5 00 07 09 00 20,0,0,True,True,-7.5,0,0,9,0
22.406,FF B5 00 07 3A 00 20,3,3,True,True,-7.5,0,0,10,0
22.416,FF B5 00 07 2B 00 20,2,2,True,True,-7.5,0,0,11,0
22.425,FF B5 00 07 5C 00 20,5,5,True,True,-7.5,0,0,12,0
22.436,FF B5 00 07 4D 00 20,4,4,True,True,-7.5,0,0,13,0
22.446,FF B5 00 07 7E 00 20,7,7,True,True,-7.5,0,0,14,0
22.455,FF B5 01 07 7F 01 20,7,7,True,True,-7.5,1,0,15,1
22.466,FF B6 02 07 80 02 20,8,8,True,True,-7.4,2,0,0,2
22.476,FF B7 03 07 91 03 20,9,9,True,True,-7.300000000000001,3,0,1,3
22.486,FF B9 04 07 32 04 20,3,3,True,True,-7.1000000000000005,4,0,2,4
22.495,FF BA 04 07 13 04 20,1,1,True,True,-7.0,4,0,3,4
22.506,FF BC 04 07 04 04 20,0,0,True,True,-6.800000000000001,4,0,4,4
22.516,FF BD 04 07 05 04 20,0,0,True,True,-6.7,4,0,5,4
22.526,FF BF 04 07 16 04 20,1,1,True,True,-6.5,4,0,6,4
22.535,FF C0 04 07 87 04 20,8,8,True,True,-6.4,4,0,7,4
22.546,FF C2 04 07 58 04 20,5,5,True,True,-6.2,4,0,8,4
22.556,FF C4 04 07 29 04 20,2,2,True,True,-6.0,4,0,9,4
22.565,FF C5 04 07 0A 04 20,0,0,True,True,-5.9,4,0,10,4
22.576,FF C7 03 07 4B 03 20,4,4,True,True,-5.7,3,0,11,3
22.585,FF C7 02 07 2C 02 20,2,2,True,True,-5.7,2,0,12,2
22.596,FF C8 02 07 CD 02 20,12,12,True,True,-5.6000000000000005,2,0,13,2
22.606,FF C9 02 07 EE 02 20,14,14,True,True,-5.5,2,0,14,2
22.616,FF CA 02 07 CF 02 20,12,12,True,True,-5.4,2,0,15,2
22.626,FF CA 02 07 30 02 20,3,3,True,True,-5.4,2,0,0,2
22.636,FF CB 01 07 01 01 20,0,0,True,True,-5.300000000000001,1,0,1,1
22.645,FF CC 02 07 72 02 20,7,7,True,True,-5.2,2,0,2,2
22.656,FF CD 02 07 73 02 20,7,7,True,True,-5.1000000000000005,2,0,3,2
22.666,FF CD 02 07 04 02 20,0,0,True,True,-5.1000000000000005,2,0,4,2
22.676,FF CE 02 07 25 02 20,2,2,True,True,-5.0,2,0,5,2
22.686,FF CF 02 07 06 02 20,0,0,True,True,-4.9,2,0,6,2
22.695,FF CF 01 07 27 01 20,2,2,True,True,-4.9,1,0,7,1
22.706,FF CF 01 07 D8 01 20,13,13,True,True,-4.9,1,0,8,1
22.716,FF CF 00 07 D9 00 20,13,13,True,True,-4.9,0,0,9,0
22.725,FF D0 00 07 0A 00 20,0,0,True,True,-4.800000000000001,0,0,10,0
22.736,FF D0 00 07 1B 00 20,1,1,True,True,-4.800000000000001,0,0,11,0
22.746,FF D0 00 07 6C 00 20,6,6,True,True,-4.800000000000001,0,0,12,0
22.755,FF D0 00 87 FD 00 20,15,15,True,True,-4.800000000000001,0,1,13,0
22.766,FF D0 00 07 4E 00 20,4,4,True,True,-4.800000000000001,0,0,14,0
22.776,FF D0 00 07 5F 00 20,5,5,True,True,-4.800000000000001,0,0,15,0
22.786,FF D0 00 87 20 00 20,2,2,True,True,-4.800000000000001,0,1,0,0
22.795,FF D0 00 07 B1 00 20,11,11,True,True,-4.800000000000001,0,0,1,0
22.806,FF D0 00 07 82 00 20,8,8,True,True,-4.800000000000001,0,0,2,0
22.816,FF D0 00 07 93 00 20,9,9,True,True,-4.800000000000001,0,0,3,0
22.825,FF D0 00 07 E4 00 20,14,14,True,True,-4.800000000000001,0,0,4,0
22.836,FF D0 00 07 F5 00 20,15,15,True,True,-4.800000000000001,0,0,5,0
22.846,FF D0 00 07 C6 00 20,12,12,True,True,-4.800000000000001,0,0,6,0
22.855,FF D0 00 07 D7 00 20,13,13,True,True,-4.800000000000001,0,0,7,0
22.866,FF D0 00 07 28 00 20,2,2,True,True,-4.800000000000001,0,0,8,0
22.876,FF D0 00 07 39 00 20,3,3,True,True,-4.800000000000001,0,0,9,0
22.886,FF D0 00 07 0A 00 20,0,0,True,True,-4.800000000000001,0,0,10,0
22.895,FF D0 00 07 1B 00 20,1,1,True,True,-4.800000000000001,0,0,11,0
22.906,FF D0 00 07 6C 00 20,6,6,True,True,-4.800000000000001,0,0,12,0
22.916,FF D0 00 07 7D 00 20,7,7,True,True,-4.800000000000001,0,0,13,0
22.925,FF D0 00 07 4E 00 20,4,4,True,True,-4.800000000000001,0,0,14,0
22.936,FF D0 00 07 5F 00 20,5,5,True,True,-4.800000000000001,0,0,15,0
22.946,FF D0 00 07 A0 00 20,10,10,True,True,-4.800000000000001,0,0,0,0
22.956,FF D0 01 07 A1 01 20,10,10,True,True,-4.800000000000001,1,0,1,1
22.966,FF D1 02 07 B2 02 20,11,11,True,True,-4.7,2,0,2,2
22.976,FF D2 02 07 93 02 20,9,9,True,True,-4.6000000000000005,2,0,3,2
22.986,FF D3 02 07 F4 02 20,15,15,True,True,-4.5,2,0,4,2
22.995,FF D3 02 07 E5 02 20,14,14,True,True,-4.5,2,0,5,2
23.006,FF D4 02 07 A6 02 20,10,10,True,True,-4.4,2,0,6,2
23.016,FF D5 01 07 97 01 20,9,9,True,True,-4.3,1,0,7,1
23.025,FF D5 01 07 68 01 20,6,6,True,True,-4.3,1,0,8,1
23.036,FF D6 02 07 79 02 20,7,7,True,True,-4.2,2,0,9,2
23.046,FF D7 02 07 5A 02 20,5,5,True,True,-4.1000000000000005,2,0,10,2
23.055,FF D7 02 07 4B 02 20,4,4,True,True,-4.1000000000000005,2,0,11,2
23.066,FF D8 02 07 CC 02 20,12,12,True,True,-4.0,2,0,12,2
23.076,FF DA 03 07 ED 03 20,14,14,True,True,-3.8000000000000003,3,0,13,3
23.086,FF DB 03 07 CE 03 20,12,12,True,True,-3.7,3,0,14,3
23.096,FF DC 02 07 BF 02 20,11,11,True,True,-3.6,2,0,15,2
23.105,FF DC 01 07 70 01 20,7,7,True,True,-3.6,1,0,0,1
23.116,FF DC 01 07 61 01 20,6,6,True,True,-3.6,1,0,1,1
23.126,FF DC 00 07 42 00 20,4,4,True,True,-3.6,0,0,2,0
23.135,FF DD 00 07 43 00 20,4,4,True,True,-3.5,0,0,3,0
23.146,FF DD 00 07 34 00 20,3,3,True,True,-3.5,0,0,4,0
23.156,FF DD 00 07 25 00 20,2,2,True,True,-3.5,0,0,5,0
23.165,FF DD 00 07 16 00 20,1,1,True,True,-3.5,0,0,6,0
23.176,FF DD 00 07 07 00 20,0,0,True,True,-3.5,0,0,7,0
23.186,FF DD 00 07 F8 00 20,15,15,True,True,-3.5,0,0,8,0
23.196,FF DD 00 07 E9 00 20,14,14,True,True,-3.5,0,0,9,0
23.206,FF DD 00 07 DA 00 20,13,13,True,True,-3.5,0,0,10,0
23.216,FF DD 00 07 CB 00 20,12,12,True,True,-3.5,0,0,11,0
23.225,FF DD 00 87 3C 00 20,3,3,True,True,-3.5,0,1,12,0
23.236,FF DD 00 07 AD 00 20,10,10,True,True,-3.5,0,0,13,0
23.246,FF DD 00 07 9E 00 20,9,9,True,True,-3.5,0,0,14,0
23.256,FF DD 00 07 8F 00 20,8,8,True,True,-3.5,0,0,15,0
23.266,FF DC 01 87 F0 01 20,15,15,True,True,-3.6,1,1,0,1
23.276,FF DB 02 87 A1 02 20,10,10,True,True,-3.7,2,1,1,2
23.286,FF DA 03 87 92 03 20,9,9,True,True,-3.8000000000000003,3,1,2,3
23.296,FF D9 03 87 B3 03 20,11,11,True,True,-3.9000000000000004,3,1,3,3
